"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=AUS&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:09:28 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","AUS"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","0.367"
"Records Found","1861"
"Records Returned","1861"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"1320879","occ","","","136075","Bettongia penicillata","species","231481","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320880","occ","","","136075","Macropus (Macropus) giganteus","species","162482","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320881","occ","","","136075","Macropus rufogriseus","species","380042","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320882","occ","","","136075","Macropus","genus","40153","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320883","occ","","","136075","Simosthenurus","genus","248576","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320884","occ","","","136075","Simosthenurus","genus","248576","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320885","occ","","","136075","Simosthenurus","genus","248576","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320886","occ","","","136075","Wallabia bicolor","species","234859","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320887","occ","","","136075","Cercartetus lepidus","species","234545","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320888","occ","","","136075","Cercartetus nanus","species","234538","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320889","occ","","","136075","Mastacomys","genus","41909","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320890","occ","","","136075","Pseudomys","genus","339027","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320891","occ","","","136075","Pseudomys","genus","339027","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320893","occ","","","136075","Pseudomys","genus","339027","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320894","occ","","","136075","Pseudomys","genus","339027","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320895","occ","","","136075","Rattus","genus","41923","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320896","occ","","","136075","Rattus","genus","41923","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320963","occ","","","136074","Thylacinus cynocephalus","species","234413","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320964","occ","","","136074","Phascolarctos cinereus","species","234485","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1320965","occ","","","136074","Thylacoleo carnifex","species","166623","Middle Pleistocene","Late Pleistocene","0.781","0.0117","58701","Middle Pleistocene"
"1321174","occ","","","136172","Thylacinus cynocephalus","species","234413","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321175","occ","","","136172","Antechinus flavipes","species","247139","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321176","occ","32250","","136172","Dasyurus","genus","40093","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321177","occ","","","136172","Dasyurus viverrinus","species","235547","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321178","occ","","","136172","Ningaui","genus","162481","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321179","occ","","","136172","Phascogale tapoatafa","species","234441","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321180","occ","32251","","136172","Sarcophilus laniarius","species","166635","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321181","occ","","","136172","Sminthopsis crassicaudata","species","234450","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321182","occ","","","136172","Sminthopsis","genus","40100","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321183","occ","","","136172","Perameles gunnii","species","247887","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321184","occ","","","136172","Phascolarctos cinereus","species","234485","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321185","occ","","","136172","Zygomaturus trilobus","species","248225","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321186","occ","","","136172","Thylacoleo carnifex","species","166623","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321187","occ","","","136172","Trichosurus vulpecula","species","231482","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321188","occ","","","136172","Bettongia lesueur","species","348432","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321189","occ","","","136172","Potorous platyops","species","348427","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321190","occ","","","136172","Macropus (Macropus) giganteus","species","162482","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321191","occ","","","136172","Macropus rufogriseus","species","380042","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321192","occ","","","136172","Macropus","genus","40153","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321193","occ","","","136172","Protemnodon brehus","species","249619","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321194","occ","","","136172","Protemnodon","genus","40163","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321195","occ","","","136172","Cercartetus concinnus","species","234540","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321196","occ","","","136172","Cercartetus lepidus","species","234545","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321197","occ","","","136172","Cercartetus nanus","species","234538","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321198","occ","","","136172","Pseudocheirus peregrinus","species","234642","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321199","occ","","","136172","Petaurus breviceps","species","234626","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321200","occ","","","136172","Miniopterus","genus","40676","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321201","occ","","","136172","Conilurus","genus","339026","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321202","occ","","","136172","Mastacomys","genus","41909","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321204","occ","","","136172","Pseudomys","genus","339027","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321205","occ","","","136172","Pseudomys","genus","339027","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321206","occ","","","136172","Pseudomys","genus","339027","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321208","occ","","","136172","Pseudomys","genus","339027","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321209","occ","","","136172","Rattus","genus","41923","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321210","occ","","","136172","Rattus","genus","41923","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321211","occ","","","136172","Rattus","genus","41923","Late Pleistocene","Holocene","0.126","0","58701","Late Pleistocene"
"1321227","occ","","","136430","Antechinus flavipes","species","247139","Pleistocene","","2.588","0.0117","58701","-"
"1321228","occ","32252","","136430","Dasyurus","genus","40093","Pleistocene","","2.588","0.0117","58806","-"
"1321229","occ","","","136430","Dasyurus viverrinus","species","235547","Pleistocene","","2.588","0.0117","58701","-"
"1321230","occ","","","136430","Ningaui","genus","162481","Pleistocene","","2.588","0.0117","58701","-"
"1321231","occ","","","136430","Phascogale tapoatafa","species","234441","Pleistocene","","2.588","0.0117","58701","-"
"1321232","occ","","","136430","Sminthopsis crassicaudata","species","234450","Pleistocene","","2.588","0.0117","58701","-"
"1321233","occ","","","136430","Sminthopsis","genus","40100","Pleistocene","","2.588","0.0117","58701","-"
"1321234","occ","","","136430","Isoodon obesulus","species","247653","Pleistocene","","2.588","0.0117","58701","-"
"1321235","occ","","","136430","Perameles gunnii","species","247887","Pleistocene","","2.588","0.0117","58701","-"
"1321236","occ","","","136430","Phascolarctos cinereus","species","234485","Pleistocene","","2.588","0.0117","58701","-"
"1321237","occ","","","136430","Vombatus ursinus","species","234472","Pleistocene","","2.588","0.0117","58701","-"
"1321238","occ","","","136430","Trichosurus vulpecula","species","231482","Pleistocene","","2.588","0.0117","58701","-"
"1321239","occ","","","136430","Bettongia lesueur","species","348432","Pleistocene","","2.588","0.0117","58701","-"
"1321240","occ","","","136430","Potorous platyops","species","348427","Pleistocene","","2.588","0.0117","58701","-"
"1321241","occ","","","136430","Macropus (Macropus) giganteus","species","162482","Pleistocene","","2.588","0.0117","58701","-"
"1321242","occ","","","136430","Macropus rufogriseus","species","380042","Pleistocene","","2.588","0.0117","58701","-"
"1321243","occ","","","136430","Protemnodon","genus","40163","Pleistocene","","2.588","0.0117","58701","-"
"1321244","occ","","","136430","Cercartetus lepidus","species","234545","Pleistocene","","2.588","0.0117","58701","-"
"1321245","occ","","","136430","Cercartetus nanus","species","234538","Pleistocene","","2.588","0.0117","58701","-"
"1321246","occ","","","136430","Petauroides volans","species","247841","Pleistocene","","2.588","0.0117","58701","-"
"1321247","occ","","","136430","Pseudocheirus peregrinus","species","234642","Pleistocene","","2.588","0.0117","58701","-"
"1321248","occ","","","136430","Petaurus breviceps","species","234626","Pleistocene","","2.588","0.0117","58701","-"
"1321249","occ","","","136430","Miniopterus","genus","40676","Pleistocene","","2.588","0.0117","58701","-"
"1321250","occ","","","136430","Conilurus","genus","339026","Pleistocene","","2.588","0.0117","58701","-"
"1321251","occ","","","136430","Hydromys","genus","41904","Pleistocene","","2.588","0.0117","58701","-"
"1321252","occ","","","136430","Mastacomys","genus","41909","Pleistocene","","2.588","0.0117","58701","-"
"1321254","occ","","","136430","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58701","-"
"1321255","occ","","","136430","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58701","-"
"1321256","occ","","","136430","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58701","-"
"1321258","occ","","","136430","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58701","-"
"1321259","occ","","","136430","Rattus","genus","41923","Pleistocene","","2.588","0.0117","58701","-"
"1321260","occ","","","136430","Rattus","genus","41923","Pleistocene","","2.588","0.0117","58701","-"
"1321261","occ","","","136430","Rattus","genus","41923","Pleistocene","","2.588","0.0117","58701","-"
"1321304","occ","","","136159","Tachyglossus aculeatus","species","231484","Pleistocene","","2.588","0.0117","58701","-"
"1321305","occ","","","136159","Thylacinus cynocephalus","species","234413","Pleistocene","","2.588","0.0117","58701","-"
"1321306","occ","","","136159","Antechinus","genus","40089","Pleistocene","","2.588","0.0117","58701","-"
"1321307","occ","","","136159","Dasyurus viverrinus","species","235547","Pleistocene","","2.588","0.0117","58701","-"
"1321308","occ","","","136159","Sarcophilus","genus","40099","Pleistocene","","2.588","0.0117","58701","-"
"1321309","occ","","","136159","Isoodon obesulus","species","247653","Pleistocene","","2.588","0.0117","58701","-"
"1321310","occ","","","136159","Perameles gunnii","species","247887","Pleistocene","","2.588","0.0117","58701","-"
"1321311","occ","","","136159","Phascolarctos","genus","40177","Pleistocene","","2.588","0.0117","58701","-"
"1321312","occ","","","136159","Zygomaturus trilobus","species","248225","Pleistocene","","2.588","0.0117","58701","-"
"1321313","occ","","","136159","Vombatus ursinus","species","234472","Pleistocene","","2.588","0.0117","58701","-"
"1321314","occ","","","136159","Thylacoleo carnifex","species","166623","Pleistocene","","2.588","0.0117","58701","-"
"1321315","occ","","","136159","Aepyprymnus rufescens","species","234875","Pleistocene","","2.588","0.0117","58701","-"
"1321316","occ","","","136159","Bettongia","genus","40142","Pleistocene","","2.588","0.0117","58701","-"
"1321317","occ","","","136159","Potorous platyops","species","348427","Pleistocene","","2.588","0.0117","58701","-"
"1321318","occ","","","136159","Potorous tridactylus","species","233284","Pleistocene","","2.588","0.0117","58701","-"
"1321319","occ","","","136159","Macropus (Macropus) giganteus","species","162482","Pleistocene","","2.588","0.0117","58701","-"
"1321320","occ","","","136159","Macropus rufogriseus","species","380042","Pleistocene","","2.588","0.0117","58701","-"
"1321321","occ","","","136159","Wallabia bicolor","species","234859","Pleistocene","","2.588","0.0117","58701","-"
"1321322","occ","","","136159","Cercartetus nanus","species","234538","Pleistocene","","2.588","0.0117","58701","-"
"1321323","occ","","","136159","Pseudocheirus peregrinus","species","234642","Pleistocene","","2.588","0.0117","58701","-"
"1321324","occ","","","136159","Mastacomys","genus","41909","Pleistocene","","2.588","0.0117","58701","-"
"1321325","occ","","","136159","Rattus","genus","41923","Pleistocene","","2.588","0.0117","58701","-"
"1321329","occ","","","136773","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","36547","-"
"1321346","occ","","","136073","Megalibgwilia ramsayi","species","166574","Pleistocene","","2.588","0.0117","36547","-"
"1321347","occ","","","136073","Thylacinus cynocephalus","species","234413","Pleistocene","","2.588","0.0117","36547","-"
"1321348","occ","","","136073","Dasyurus maculatus","species","234429","Pleistocene","","2.588","0.0117","36547","-"
"1321349","occ","","","136073","Dasyurus viverrinus","species","235547","Pleistocene","","2.588","0.0117","36547","-"
"1321351","occ","","","136073","Isoodon obesulus","species","247653","Pleistocene","","2.588","0.0117","36547","-"
"1321353","occ","","","136073","Palorchestes azael","species","166602","Pleistocene","","2.588","0.0117","36547","-"
"1321354","occ","","","136073","Lasiorhinus","genus","40180","Pleistocene","","2.588","0.0117","36547","-"
"1321355","occ","","","136073","Thylacoleo carnifex","species","166623","Pleistocene","","2.588","0.0117","36547","-"
"1321356","occ","","","136073","Bettongia","genus","40142","Pleistocene","","2.588","0.0117","36547","-"
"1321357","occ","","","136073","Bettongia lesueur","species","348432","Pleistocene","","2.588","0.0117","36547","-"
"1321358","occ","","","136073","Bettongia penicillata","species","231481","Pleistocene","","2.588","0.0117","36547","-"
"1321361","occ","","","136073","Macropus (Notamacropus) greyi","species","162548","Pleistocene","","2.588","0.0117","36547","-"
"1321362","occ","","","136073","Macropus (Macropus) giganteus","species","162482","Pleistocene","","2.588","0.0117","36547","-"
"1321363","occ","","","136073","Macropus","genus","40153","Pleistocene","","2.588","0.0117","36547","-"
"1321365","occ","","","136073","Simosthenurus","genus","248576","Pleistocene","","2.588","0.0117","36547","-"
"1321366","occ","","","136073","Thylogale billardieri","species","248746","Pleistocene","","2.588","0.0117","36547","-"
"1321367","occ","","","136073","Wallabia bicolor","species","234859","Pleistocene","","2.588","0.0117","36547","-"
"1321369","occ","","","136073","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","36547","-"
"1321370","occ","","","136073","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","36547","-"
"1321371","occ","","","136073","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","36547","-"
"1321372","occ","","","136073","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","36547","-"
"1321400","occ","","","136072","Thylacinus cynocephalus","species","234413","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321401","occ","","","136072","Antechinus flavipes","species","247139","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321402","occ","","","136072","Dasyurus viverrinus","species","235547","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321403","occ","","","136072","Ningaui","genus","162481","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321404","occ","","","136072","Phascogale tapoatafa","species","234441","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321405","occ","","","136072","Sminthopsis crassicaudata","species","234450","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321406","occ","","","136072","Sminthopsis","genus","40100","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321407","occ","","","136072","Isoodon obesulus","species","247653","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321408","occ","","","136072","Perameles gunnii","species","247887","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321409","occ","","","136072","Trichosurus vulpecula","species","231482","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321410","occ","","","136072","Bettongia lesueur","species","348432","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321411","occ","","","136072","Potorous platyops","species","348427","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321412","occ","","","136072","Lagorchestes","genus","40152","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321413","occ","","","136072","Macropus (Macropus) giganteus","species","162482","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321414","occ","","","136072","Macropus rufogriseus","species","380042","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321416","occ","","","136072","Procoptodon gilli","species","248597","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321417","occ","","","136072","Protemnodon brehus","species","249619","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321418","occ","","","136072","Cercartetus lepidus","species","234545","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321419","occ","","","136072","Cercartetus nanus","species","234538","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321420","occ","","","136072","Pseudocheirus peregrinus","species","234642","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321421","occ","","","136072","Petaurus breviceps","species","234626","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321422","occ","","","136072","Acrobates pygmaeus","species","234536","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321424","occ","","","136072","Conilurus","genus","339026","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321425","occ","","","136072","Mastacomys","genus","41909","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321427","occ","","","136072","Pseudomys","genus","339027","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321428","occ","","","136072","Pseudomys","genus","339027","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321430","occ","","","136072","Pseudomys","genus","339027","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321431","occ","","","136072","Pseudomys","genus","339027","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321432","occ","","","136072","Rattus","genus","41923","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321433","occ","","","136072","Rattus","genus","41923","Late Pleistocene","","0.126","0.0117","58806","Late Pleistocene"
"1321794","occ","","","136076","Megalibgwilia ramsayi","species","166574","Pleistocene","","2.588","0.0117","58806","-"
"1321795","occ","","","136076","Thylacinus","genus","40103","Pleistocene","","2.588","0.0117","58806","-"
"1321796","occ","","","136076","Antechinus flavipes","species","247139","Pleistocene","","2.588","0.0117","58806","-"
"1321797","occ","","","136076","Dasyurus maculatus","species","234429","Pleistocene","","2.588","0.0117","58806","-"
"1321798","occ","","","136076","Dasyurus viverrinus","species","235547","Pleistocene","","2.588","0.0117","58806","-"
"1321799","occ","","","136076","Ningaui","genus","162481","Pleistocene","","2.588","0.0117","58806","-"
"1321800","occ","","","136076","Sarcophilus laniarius","species","166635","Pleistocene","","2.588","0.0117","58806","-"
"1321801","occ","","","136076","Sminthopsis crassicaudata","species","234450","Pleistocene","","2.588","0.0117","58806","-"
"1321802","occ","","","136076","Isoodon obesulus","species","247653","Pleistocene","","2.588","0.0117","58806","-"
"1321803","occ","","","136076","Perameles bougainville","species","247654","Pleistocene","","2.588","0.0117","58806","-"
"1321804","occ","","","136076","Perameles gunnii","species","247887","Pleistocene","","2.588","0.0117","58806","-"
"1321805","occ","","","136076","Phascolarctos cinereus","species","234485","Pleistocene","","2.588","0.0117","58806","-"
"1321806","occ","","","136076","Diprotodon optatum","species","248227","Pleistocene","","2.588","0.0117","58806","-"
"1321807","occ","","","136076","Zygomaturus trilobus","species","248225","Pleistocene","","2.588","0.0117","58806","-"
"1321808","occ","","","136076","Lasiorhinus","genus","40180","Pleistocene","","2.588","0.0117","58806","-"
"1321809","occ","","","136076","Thylacoleo carnifex","species","166623","Pleistocene","","2.588","0.0117","58806","-"
"1321810","occ","","","136076","Bettongia","genus","40142","Pleistocene","","2.588","0.0117","58806","-"
"1321811","occ","","","136076","Bettongia lesueur","species","348432","Pleistocene","","2.588","0.0117","58806","-"
"1321812","occ","","","136076","Bettongia penicillata","species","231481","Pleistocene","","2.588","0.0117","58806","-"
"1321813","occ","","","136076","Potorous tridactylus","species","233284","Pleistocene","","2.588","0.0117","58806","-"
"1321814","occ","","","136076","Lagorchestes","genus","40152","Pleistocene","","2.588","0.0117","58806","-"
"1321815","occ","","","136076","Macropus (Macropus) fuliginosus","species","162500","Pleistocene","","2.588","0.0117","58806","-"
"1321816","occ","","","136076","Macropus (Notamacropus) greyi","species","162548","Pleistocene","","2.588","0.0117","58806","-"
"1321817","occ","","","136076","Macropus rufogriseus","species","380042","Pleistocene","","2.588","0.0117","58806","-"
"1321818","occ","","","136076","Metasthenurus newtonae","species","248582","Pleistocene","","2.588","0.0117","58806","-"
"1321820","occ","","","136076","Procoptodon gilli","species","248597","Pleistocene","","2.588","0.0117","58806","-"
"1321821","occ","","","136076","Macropus goliah","species","162489","Pleistocene","","2.588","0.0117","58806","-"
"1321822","occ","","","136076","Simosthenurus maddocki","species","248586","Pleistocene","","2.588","0.0117","58806","-"
"1321823","occ","","","136076","Simosthenurus occidentalis","species","248589","Pleistocene","","2.588","0.0117","58806","-"
"1321824","occ","","","136076","Sthenurus andersoni","species","248577","Pleistocene","","2.588","0.0117","58806","-"
"1321825","occ","","","136076","Cercartetus lepidus","species","234545","Pleistocene","","2.588","0.0117","58806","-"
"1321826","occ","","","136076","Cercartetus nanus","species","234538","Pleistocene","","2.588","0.0117","58806","-"
"1321827","occ","","","136076","Pseudocheirus peregrinus","species","234642","Pleistocene","","2.588","0.0117","58806","-"
"1321828","occ","","","136076","Petaurus breviceps","species","234626","Pleistocene","","2.588","0.0117","58806","-"
"1321829","occ","","","136076","Acrobates pygmaeus","species","234536","Pleistocene","","2.588","0.0117","58806","-"
"1321830","occ","","","136076","Mastacomys","genus","41909","Pleistocene","","2.588","0.0117","58806","-"
"1321832","occ","","","136076","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58806","-"
"1321833","occ","","","136076","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58806","-"
"1321837","occ","","","136172","Sminthopsis","genus","40100","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321838","occ","","","136172","Vombatus ursinus","species","234472","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321839","occ","","","136172","Lagorchestes","genus","40152","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321840","occ","","","136172","Macropus (Macropus) fuliginosus","species","162500","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321841","occ","","","136172","Protemnodon brehus","species","249619","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321842","occ","","","136172","Protemnodon","genus","40163","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321843","occ","","","136172","Sthenurus","genus","40165","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321844","occ","","","136172","Pseudomys","genus","339027","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321845","occ","","","136172","Rattus","genus","41923","Late Pleistocene","Holocene","0.126","0","58806","Late Pleistocene"
"1321847","occ","","","136430","Tachyglossus aculeatus","species","231484","Pleistocene","","2.588","0.0117","58806","-"
"1321848","occ","","","136430","Sminthopsis","genus","40100","Pleistocene","","2.588","0.0117","58806","-"
"1321849","occ","","","136430","Thylacoleo carnifex","species","166623","Pleistocene","","2.588","0.0117","58806","-"
"1321850","occ","","","136430","Bettongia","genus","40142","Pleistocene","","2.588","0.0117","58806","-"
"1321851","occ","","","136430","Lagorchestes","genus","40152","Pleistocene","","2.588","0.0117","58806","-"
"1321852","occ","","","136430","Macropus (Macropus) fuliginosus","species","162500","Pleistocene","","2.588","0.0117","58806","-"
"1321853","occ","","","136430","Macropus","genus","40153","Pleistocene","","2.588","0.0117","58806","-"
"1321855","occ","","","136430","Wallabia bicolor","species","234859","Pleistocene","","2.588","0.0117","58806","-"
"1321856","occ","","","136430","Petaurus norfolcensis","species","233999","Pleistocene","","2.588","0.0117","58806","-"
"1321858","occ","","","136430","Pseudomys","genus","339027","Pleistocene","","2.588","0.0117","58806","-"
"1321859","occ","","","136430","Rattus","genus","41923","Pleistocene","","2.588","0.0117","58806","-"
"1327354","occ","","","135706","Cookeroo bulwidarri","species","340311","Late Oligocene","","28.4","23.03","59034","Chattian"
"1327355","occ","","","135708","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327356","occ","","","134946","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327357","occ","","","175737","Cookeroo hortusensis","species","340312","Middle Miocene","","15.97","11.608","59034","Serravallian"
"1327358","occ","","","106498","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327359","occ","","","135748","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327360","occ","","","134947","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327361","occ","","","117979","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1327362","occ","","","106497","Cookeroo hortusensis","species","340312","Early Miocene","","23.03","15.97","59034","Burdigalian"
"1341438","occ","","","181306","Macrotis","genus","234461","Late Pleistocene","Holocene","0.126","0","60282","Late Pleistocene"
"1341440","occ","","","181307","Macropus goliah","species","162489","Quaternary","","2.588","0","60283","-"
"1341442","occ","","","181307","Dasycercus","genus","40090","Quaternary","","2.588","0","60283","-"
"1341443","occ","","","181307","Sarcophilus laniarius","species","166635","Quaternary","","2.588","0","60283","-"
"1341444","occ","","","181307","Macrotis lagotis","species","234462","Quaternary","","2.588","0","60283","-"
"1341445","occ","","","181307","Lasiorhinus krefftii","species","234549","Quaternary","","2.588","0","60283","-"
"1341446","occ","","","181307","Bettongia penicillata","species","231481","Quaternary","","2.588","0","60283","-"
"1341447","occ","","","181307","Diprotodon optatum","species","248227","Quaternary","","2.588","0","60283","-"
"1341448","occ","","","181307","Onychogalea","genus","40155","Quaternary","","2.588","0","60283","-"
"1341496","occ","","","70559","Zygomaturus","genus","40200","Zanclean","","5.333","3.6","60292","Zanclean"
"1341498","occ","","","70559","Kurrabi","genus","248890","Zanclean","","5.333","3.6","60292","Zanclean"
"1341499","occ","","","70559","Protemnodon","genus","40163","Zanclean","","5.333","3.6","60292","Zanclean"
"1341500","occ","","","70559","Macropus","genus","40153","Zanclean","","5.333","3.6","60292","Zanclean"
